schedule_season,schedule_week,schedule_playoff,team_home,team_away,spread_favorite,over_under_line,stadium,weather_temperature,weather_wind_mph,weather_humidity,team_favorite_away,team_favorite_home,total_score,did_home_team_win
20,15,0,3,28,-2.5,42.0,3,34.0,14.0,80.0,0,1,29.0,1
20,15,0,18,1,-2.5,34.5,33,73.0,12.0,92.0,0,1,29.0,0
20,15,0,19,15,-3.5,35.5,8,32.0,9.0,63.0,0,1,40.0,1
20,15,0,27,16,-3.5,47.0,26,54.0,6.0,92.0,0,1,38.0,1
20,15,0,21,17,-3.0,47.5,20,54.0,8.0,87.0,0,1,58.0,0
20,15,0,4,23,-3.5,56.5,42,72.0,0.0,0.0,0,1,69.0,1
20,15,0,26,19,-13.0,36.0,51,46.0,7.0,79.0,0,1,38.0,1
20,15,0,15,26,-6.0,45.0,31,72.0,0.0,0.0,0,1,64.0,1
20,16,0,10,21,-1.0,37.5,10,37.0,9.0,79.0,1,0,27.0,1
20,16,0,11,3,-6.0,47.5,39,42.0,16.0,75.0,1,0,51.0,1
20,16,0,12,30,-15.0,37.5,38,55.0,4.0,39.0,1,0,20.0,0
20,16,0,0,27,-4.5,39.0,0,40.0,22.0,91.0,0,1,23.0,0
20,16,0,29,11,-8.5,38.5,43,47.0,16.0,67.0,0,1,52.0,1
20,16,0,1,29,-10.5,42.5,52,22.0,21.0,81.0,1,0,31.0,1
20,16,0,22,10,-16.0,37.0,50,34.0,22.0,93.0,1,0,24.0,0
20,16,0,24,12,-6.5,36.0,23,32.0,10.0,48.0,1,0,30.0,0
20,16,0,3,9,-3.0,47.0,3,5.0,17.0,64.0,1,0,27.0,1
20,16,0,18,8,-3.0,42.0,33,77.0,8.0,84.0,0,1,33.0,0
20,16,0,5,25,-7.5,49.0,27,72.0,0.0,0.0,0,1,61.0,0
20,16,0,7,5,-10.0,41.0,7,72.0,0.0,0.0,0,1,30.0,1
20,16,0,8,4,-6.5,39.5,8,54.0,19.0,96.0,0,1,17.0,0
20,16,0,21,2,-6.0,45.5,20,53.0,6.0,73.0,0,1,17.0,1
20,16,0,14,14,-1.0,49.0,48,47.0,9.0,54.0,1,0,73.0,1
20,17,0,17,7,-7.0,48.5,17,34.0,11.0,53.0,0,1,47.0,1
20,17,0,19,29,-4.0,37.5,8,22.0,20.0,54.0,0,1,53.0,1
20,17,0,11,26,-3.0,42.5,39,44.0,10.0,88.0,0,1,65.0,0
20,17,0,23,24,-4.5,40.5,37,72.0,0.0,0.0,1,0,42.0,1
20,17,0,30,16,-6.0,35.5,46,24.0,3.0,61.0,0,1,54.0,1
20,17,0,25,2,-10.0,37.0,24,72.0,0.0,0.0,0,1,43.0,0
20,17,0,2,1,-2.5,38.0,2,6.0,12.0,72.0,0,1,31.0,1
20,17,0,15,23,-3.0,53.5,31,72.0,0.0,0.0,0,1,41.0,1
20,17,0,6,0,-4.0,35.0,6,26.0,12.0,56.0,1,0,51.0,0
20,17,0,7,14,-3.5,56.0,7,72.0,0.0,0.0,1,0,47.0,0
20,17,0,27,28,-9.0,45.5,26,50.0,6.0,86.0,0,1,61.0,1
20,17,0,9,19,-10.5,35.0,9,26.0,8.0,62.0,0,1,23.0,1
20,17,0,20,15,-3.0,37.5,19,53.0,5.0,84.0,1,0,55.0,0
20,17,0,13,22,-7.0,38.5,45,28.0,9.0,60.0,0,1,23.0,1
20,17,0,26,13,-13.5,37.5,51,20.0,10.0,56.0,0,1,31.0,1
20,18,1,18,8,-1.5,42.0,33,0.0,0.0,0.0,1,0,40.0,1
20,18,1,7,14,-5.5,55.0,7,72.0,0.0,0.0,1,0,59.0,1
20,18,1,30,9,-3.5,41.0,46,0.0,0.0,0.0,0,1,24.0,1
20,18,1,9,1,-3.0,34.0,9,0.0,0.0,0.0,1,0,24.0,1
20,19,1,5,17,-8.0,49.5,27,72.0,0.0,0.0,0,1,50.0,1
20,19,1,27,0,-9.0,42.0,26,0.0,0.0,0.0,0,1,27.0,1
20,19,1,19,20,-4.5,33.5,8,0.0,0.0,0.0,0,1,30.0,1
20,19,1,26,30,-6.0,34.0,51,0.0,0.0,0.0,0,1,34.0,0
20,20,1,19,23,-1.0,41.5,8,0.0,0.0,0.0,1,0,41.0,1
20,20,1,27,30,-6.0,38.0,26,0.0,0.0,0.0,0,1,19.0,0
20,21,1,30,12,-3.0,33.0,48,65.0,0.0,0.0,0,1,41.0,1
21,1,0,30,2,-10.5,33.5,46,72.0,6.0,79.0,0,1,23.0,1
21,1,0,0,17,-1.5,37.5,0,80.0,12.0,58.0,1,0,30.0,0
21,1,0,1,27,0.0,36.0,52,75.0,11.0,84.0,0,0,40.0,1
21,1,0,22,18,-4.0,38.5,50,79.0,14.0,68.0,1,0,15.0,0
21,1,0,24,1,-9.0,34.0,23,75.0,13.0,78.0,1,0,16.0,0
21,1,0,2,4,-5.5,41.5,2,61.0,7.0,93.0,0,1,34.0,1
21,1,0,28,15,-3.0,37.5,40,80.0,10.0,78.0,0,1,24.0,1
21,1,0,3,3,-3.0,43.0,3,64.0,10.0,78.0,1,0,51.0,0
21,1,0,5,28,-10.0,45.0,27,72.0,0.0,0.0,0,1,37.0,0
21,1,0,8,8,-1.5,44.5,8,76.0,12.0,70.0,1,0,69.0,0
21,1,0,9,14,-3.0,46.0,9,76.0,8.0,74.0,1,0,37.0,0
21,1,0,20,21,-2.5,36.5,19,66.0,9.0,88.0,0,1,33.0,1
21,1,0,21,5,-3.5,46.0,20,62.0,12.0,70.0,0,1,29.0,1
21,1,0,26,0,-6.5,34.0,51,79.0,14.0,75.0,0,1,54.0,0
21,1,0,17,12,-7.0,43.5,53,62.0,12.0,32.0,0,1,51.0,1
21,2,0,12,9,-8.5,45.0,38,91.0,6.0,18.0,1,0,55.0,0
21,2,0,23,28,-3.5,41.0,37,72.0,0.0,0.0,0,1,40.0,1
21,2,0,16,23,-3.0,43.5,16,61.0,9.0,86.0,1,0,27.0,1
21,2,0,1,30,-7.0,33.5,52,66.0,6.0,73.0,1,0,31.0,1
21,2,0,22,4,-1.5,33.0,50,63.0,9.0,69.0,1,0,38.0,1
21,2,0,24,11,-3.5,34.0,23,76.0,7.0,80.0,1,0,53.0,0
21,2,0,15,26,-10.0,44.5,31,72.0,0.0,0.0,0,1,68.0,1
21,2,0,28,10,-2.0,36.0,40,78.0,8.0,86.0,0,1,19.0,1
21,2,0,3,12,-1.5,39.0,3,64.0,14.0,85.0,0,1,16.0,0
21,2,0,18,3,-1.5,40.0,33,83.0,9.0,72.0,0,1,33.0,1
21,2,0,6,16,-1.5,38.5,6,68.0,7.0,79.0,1,0,13.0,0
21,2,0,21,14,-6.0,50.0,20,58.0,13.0,86.0,1,0,56.0,0
21,2,0,11,20,-2.5,37.0,39,63.0,3.0,77.0,1,0,30.0,0
21,2,0,2,21,-8.5,41.0,2,46.0,18.0,72.0,0,1,37.0,1
21,3,0,12,5,-3.0,42.0,38,92.0,15.0,18.0,1,0,48.0,0
21,3,0,0,15,-3.0,36.0,0,53.0,6.0,66.0,1,0,23.0,0
21,3,0,29,25,-3.5,41.0,43,57.0,11.0,61.0,1,0,35.0,0
21,3,0,17,30,-4.5,41.0,53,62.0,11.0,52.0,0,1,33.0,0
21,3,0,28,6,-8.5,35.5,40,67.0,19.0,67.0,0,1,37.0,0
21,3,0,5,1,-2.5,39.0,27,72.0,0.0,0.0,1,0,36.0,1
21,3,0,6,8,-11.5,45.0,6,55.0,22.0,69.0,1,0,57.0,1
21,3,0,19,17,-3.0,37.0,8,54.0,20.0,63.0,0,1,34.0,1
21,3,0,27,18,-10.5,39.0,26,66.0,8.0,66.0,0,1,52.0,1
21,3,0,9,13,-13.5,34.5,9,55.0,19.0,61.0,0,1,58.0,1
21,3,0,20,19,-6.5,39.0,19,66.0,6.0,90.0,0,1,42.0,1
21,3,0,4,0,-6.0,44.0,42,72.0,0.0,0.0,0,1,52.0,1
21,3,0,13,24,-3.0,35.5,45,57.0,17.0,59.0,1,0,58.0,0
21,3,0,8,7,-3.0,44.5,8,54.0,17.0,66.0,0,1,36.0,0
21,4,0,23,2,-3.5,39.5,37,72.0,0.0,0.0,0,1,34.0,0
21,4,0,30,10,-3.5,33.5,46,48.0,14.0,52.0,0,1,33.0,1
21,4,0,0,16,-4.5,36.0,0,42.0,16.0,61.0,1,0,78.0,0
21,4,0,22,11,-3.0,35.0,50,44.0,14.0,52.0,1,0,36.0,1
21,4,0,17,24,-10.0,48.0,53,61.0,13.0,28.0,0,1,26.0,1
21,4,0,18,27,-9.5,35.0,33,82.0,7.0,80.0,0,1,40.0,1
21,4,0,7,23,-3.5,44.0,7,72.0,0.0,0.0,0,1,43.0,1
21,4,0,19,21,-14.0,36.0,8,54.0,17.0,47.0,0,1,32.0,1
21,4,0,27,13,-18.0,41.5,26,58.0,8.0,83.0,0,1,49.0,1
21,4,0,9,22,-14.5,41.0,9,52.0,16.0,44.0,0,1,41.0,0
21,4,0,10,19,-5.0,35.5,54,42.0,13.0,57.0,0,1,23.0,1
21,4,0,21,28,-6.5,45.0,20,59.0,9.0,81.0,0,1,38.0,1
21,4,0,11,29,-3.5,35.0,39,52.0,8.0,75.0,1,0,39.0,1
21,4,0,14,25,-3.0,36.5,48,81.0,8.0,81.0,0,1,24.0,1
21,4,0,25,14,-12.5,48.5,24,72.0,0.0,0.0,1,0,35.0,0
21,5,0,23,7,-3.0,43.5,37,72.0,0.0,0.0,1,0,68.0,0
21,5,0,29,17,-5.0,39.5,43,70.0,15.0,84.0,1,0,52.0,0
21,5,0,16,22,-7.0,39.5,16,54.0,11.0,80.0,0,1,33.0,1
21,5,0,1,6,-1.5,35.0,52,62.0,19.0,82.0,0,1,38.0,1
21,5,0,2,30,0.0,34.0,2,53.0,12.0,80.0,0,0,54.0,1
21,5,0,15,3,-3.5,52.0,31,72.0,0.0,0.0,0,1,41.0,0
21,5,0,3,15,-2.5,36.0,3,53.0,14.0,61.0,0,1,37.0,0
21,5,0,5,4,-10.0,44.0,27,72.0,0.0,0.0,0,1,57.0,1
21,5,0,6,11,-3.0,36.0,6,54.0,10.0,10.0,1,0,55.0,1
21,5,0,8,0,-3.0,38.0,8,62.0,11.0,80.0,1,0,38.0,1
21,5,0,11,9,-6.0,44.0,39,53.0,12.0,87.0,1,0,55.0,1
21,5,0,4,12,-10.5,45.0,42,72.0,0.0,0.0,0,1,29.0,1
21,5,0,26,1,-3.0,33.0,51,66.0,12.0,75.0,0,1,59.0,1
21,5,0,24,21,-3.0,37.0,23,65.0,16.0,60.0,0,1,16.0,1
21,6,0,28,26,-9.0,38.5,40,62.0,15.0,73.0,0,1,23.0,0
21,6,0,12,24,-2.0,41.0,38,79.0,7.0,23.0,1,0,40.0,1
21,6,0,1,2,-1.0,36.0,52,60.0,8.0,74.0,0,1,24.0,0
21,6,0,22,30,-7.5,33.0,50,60.0,15.0,71.0,1,0,38.0,1
21,6,0,25,10,-5.5,38.5,24,72.0,0.0,0.0,1,0,51.0,0
21,6,0,15,27,-10.5,48.0,31,72.0,0.0,0.0,0,1,55.0,0
21,6,0,5,25,-3.0,47.5,27,72.0,0.0,0.0,1,0,48.0,1
21,6,0,7,5,-8.0,42.0,7,72.0,0.0,0.0,0,1,33.0,0
21,6,0,8,14,-7.0,46.5,8,64.0,10.0,55.0,1,0,48.0,0
21,6,0,20,9,-2.5,43.5,19,64.0,6.0,86.0,1,0,37.0,1
21,6,0,14,15,-5.0,33.5,48,77.0,8.0,84.0,0,1,27.0,0
21,6,0,13,28,-3.5,36.0,45,62.0,9.0,68.0,1,0,31.0,1
21,6,0,19,20,-3.0,35.5,8,65.0,11.0,66.0,0,1,19.0,0
21,7,0,3,8,-3.0,47.5,3,48.0,16.0,50.0,1,0,63.0,0
21,7,0,30,29,-7.5,33.0,46,44.0,10.0,45.0,0,1,35.0,1
21,7,0,29,16,-2.5,39.0,43,40.0,8.0,52.0,1,0,25.0,0
21,7,0,16,7,-2.0,39.0,16,40.0,12.0,59.0,0,1,68.0,1
21,7,0,24,22,-3.0,38.0,23,58.0,12.0,52.0,1,0,20.0,1
21,7,0,17,27,-7.0,43.0,53,62.0,14.0,24.0,0,1,51.0,1
21,7,0,25,19,-3.0,39.5,24,72.0,0.0,0.0,0,1,58.0,0
21,7,0,9,3,-1.0,39.0,9,46.0,15.0,45.0,0,1,30.0,0
21,7,0,20,26,-7.5,39.0,19,65.0,7.0,82.0,0,1,51.0,1
21,7,0,11,0,-2.5,36.5,39,40.0,5.0,91.0,1,0,44.0,0
21,7,0,4,17,-12.0,48.5,42,72.0,0.0,0.0,0,1,65.0,0
21,7,0,14,23,-3.0,38.5,48,59.0,11.0,51.0,0,1,55.0,1
21,7,0,13,12,-7.5,33.5,45,46.0,15.0,46.0,1,0,56.0,1
21,7,0,10,10,-3.0,36.0,54,41.0,6.0,55.0,0,1,41.0,1
21,8,0,12,20,-7.0,39.5,38,83.0,12.0,30.0,1,0,28.0,0
21,8,0,23,27,-3.0,42.5,37,72.0,0.0,0.0,0,1,34.0,0
21,8,0,0,8,-3.0,44.5,0,48.0,14.0,76.0,1,0,44.0,0
21,8,0,16,6,-4.5,34.0,16,53.0,8.0,58.0,0,1,48.0,1
21,8,0,2,1,-5.0,37.0,2,46.0,10.0,53.0,0,1,41.0,1
21,8,0,18,28,-10.0,34.5,33,77.0,17.0,80.0,0,1,29.0,1
21,8,0,7,16,-6.5,42.5,7,72.0,0.0,0.0,0,1,25.0,0
21,8,0,19,13,-10.5,35.5,8,56.0,10.0,47.0,0,1,51.0,1
21,8,0,10,30,-2.0,33.0,54,50.0,13.0,60.0,0,1,23.0,0
21,8,0,20,24,-5.5,41.0,19,65.0,10.0,91.0,0,1,45.0,0
21,8,0,21,4,-8.5,47.0,20,56.0,13.0,87.0,0,1,34.0,1
21,8,0,26,29,-3.0,37.5,51,58.0,7.0,44.0,0,1,52.0,1
21,8,0,13,18,-2.5,37.0,45,58.0,9.0,47.0,1,0,41.0,1
21,8,0,27,9,-5.5,45.5,26,56.0,8.0,82.0,0,1,66.0,1
21,9,0,12,12,-5.5,37.5,38,73.0,6.0,40.0,1,0,27.0,0
21,9,0,23,13,-6.0,37.0,37,72.0,0.0,0.0,0,1,33.0,1
21,9,0,16,25,-2.5,37.5,16,44.0,10.0,66.0,1,0,32.0,0
21,9,0,22,15,-3.0,33.0,50,44.0,14.0,70.0,1,0,27.0,0
21,9,0,17,11,-5.5,45.0,53,44.0,10.0,35.0,0,1,42.0,1
21,9,0,25,1,-5.0,40.0,24,72.0,0.0,0.0,1,0,37.0,0
21,9,0,15,0,-3.0,44.0,31,72.0,0.0,0.0,0,1,51.0,0
21,9,0,28,19,-4.0,39.5,40,63.0,5.0,76.0,0,1,43.0,1
21,9,0,6,26,-6.0,40.0,6,44.0,15.0,60.0,0,1,32.0,1
21,9,0,8,24,-4.5,40.5,8,50.0,16.0,39.0,0,1,34.0,1
21,9,0,9,23,-4.5,41.0,9,50.0,16.0,40.0,0,1,65.0,1
21,9,0,21,17,-3.0,45.0,20,62.0,13.0,88.0,0,1,55.0,1
21,9,0,11,3,-6.0,43.5,39,49.0,5.0,79.0,1,0,61.0,1
21,9,0,4,28,-18.0,47.0,42,72.0,0.0,0.0,0,1,62.0,1
21,9,0,26,30,-1.5,35.0,51,50.0,8.0,59.0,1,0,26.0,0
21,10,0,12,4,-2.0,39.5,38,70.0,6.0,36.0,0,1,83.0,1
21,10,0,30,6,-8.0,33.0,46,43.0,4.0,86.0,0,1,44.0,0
21,10,0,0,18,-3.5,39.0,0,45.0,10.0,75.0,1,0,43.0,0
21,10,0,29,7,-7.0,43.0,43,55.0,5.0,76.0,1,0,47.0,0
21,10,0,1,10,-1.5,39.5,52,54.0,5.0,81.0,0,1,27.0,0
21,10,0,24,20,-7.0,37.0,23,66.0,11.0,72.0,1,0,39.0,0
21,10,0,17,21,-8.5,43.0,53,42.0,15.0,60.0,0,1,27.0,0
21,10,0,2,5,-10.0,39.5,2,54.0,11.0,87.0,0,1,43.0,0
21,10,0,18,16,-5.5,37.5,33,75.0,11.0,76.0,0,1,24.0,0
21,10,0,6,14,-8.5,46.5,6,44.0,11.0,73.0,1,0,41.0,0
21,10,0,7,8,-5.5,47.5,7,72.0,0.0,0.0,0,1,54.0,1
21,10,0,27,11,-9.0,45.0,26,54.0,7.0,81.0,0,1,58.0,1
21,10,0,10,29,-5.5,36.0,54,41.0,4.0,88.0,0,1,27.0,1
21,10,0,14,2,-5.0,35.0,48,72.0,7.0,73.0,0,1,51.0,0
21,10,0,5,12,-2.0,44.0,27,72.0,0.0,0.0,0,1,44.0,1
21,11,0,24,9,-7.0,40.5,23,56.0,15.0,69.0,1,0,50.0,0
21,11,0,25,25,-7.0,47.0,24,72.0,0.0,0.0,1,0,56.0,0
21,11,0,0,0,-5.0,36.0,0,61.0,23.0,74.0,1,0,61.0,0
21,11,0,29,5,-3.0,40.0,43,67.0,12.0,88.0,1,0,17.0,0
21,11,0,22,19,-6.0,35.5,50,59.0,20.0,80.0,0,1,18.0,1
21,11,0,15,7,-2.5,52.5,31,72.0,0.0,0.0,0,1,61.0,0
21,11,0,28,30,-3.0,34.0,40,72.0,8.0,80.0,1,0,45.0,0
21,11,0,3,18,-1.5,41.0,3,46.0,16.0,78.0,0,1,26.0,1
21,11,0,5,2,-3.0,45.0,27,72.0,0.0,0.0,0,1,19.0,0
21,11,0,6,17,0.0,42.0,6,52.0,11.0,86.0,0,0,51.0,1
21,11,0,19,3,-2.5,39.0,8,62.0,14.0,77.0,1,0,38.0,0
21,11,0,9,21,-8.0,37.5,9,64.0,15.0,74.0,0,1,16.0,0
21,11,0,20,22,-7.0,44.0,19,60.0,13.0,69.0,0,1,37.0,0
21,11,0,26,15,-2.0,34.5,51,59.0,8.0,68.0,0,1,58.0,0
21,11,0,4,1,-9.5,46.0,42,72.0,0.0,0.0,0,1,41.0,0
21,12,0,3,20,-3.0,37.0,3,31.0,9.0,84.0,1,0,33.0,0
21,12,0,23,14,-8.0,47.0,37,72.0,0.0,0.0,1,0,41.0,0
21,12,0,30,8,-7.0,43.0,46,50.0,7.0,62.0,0,1,66.0,1
21,12,0,16,4,-7.0,38.0,16,37.0,8.0,85.0,0,1,23.0,1
21,12,0,1,1,-5.0,35.0,52,42.0,4.0,83.0,1,0,29.0,0
21,12,0,22,10,-1.5,35.5,50,43.0,7.0,82.0,0,1,46.0,0
21,12,0,18,9,-3.0,39.5,33,74.0,7.0,82.0,0,1,31.0,1
21,12,0,7,28,-10.0,41.0,7,72.0,0.0,0.0,0,1,50.0,1
21,12,0,8,27,-3.0,38.0,8,53.0,11.0,55.0,0,1,33.0,0
21,12,0,27,22,-13.0,44.0,26,54.0,23.0,84.0,0,1,65.0,0
21,12,0,10,23,-7.0,41.0,54,45.0,5.0,69.0,0,1,37.0,1
21,12,0,21,26,-8.5,44.5,20,55.0,24.0,88.0,0,1,35.0,1
21,12,0,11,11,-3.0,43.0,39,42.0,19.0,86.0,0,1,23.0,1
21,12,0,13,13,-8.5,35.5,45,52.0,12.0,59.0,0,1,34.0,0
21,12,0,28,25,-3.0,43.0,40,63.0,11.0,89.0,1,0,49.0,0
21,13,0,12,21,-2.0,38.5,38,58.0,9.0,29.0,0,1,30.0,0
21,13,0,23,17,-3.0,39.0,37,72.0,0.0,0.0,1,0,38.0,0
21,13,0,0,28,-3.5,36.5,0,36.0,8.0,85.0,0,1,49.0,1
21,13,0,1,29,-1.0,36.5,52,40.0,8.0,74.0,0,1,24.0,0
21,13,0,24,12,-3.5,35.5,23,42.0,12.0,46.0,1,0,33.0,1
21,13,0,17,18,-6.0,41.0,53,38.0,13.0,32.0,0,1,27.0,1
21,13,0,2,2,-5.5,37.5,2,28.0,10.0,72.0,0,1,24.0,1
21,13,0,5,10,-2.5,42.5,27,72.0,0.0,0.0,1,0,66.0,1
21,13,0,6,6,-5.0,36.5,6,34.0,12.0,84.0,0,1,43.0,1
21,13,0,27,24,-9.0,44.5,26,51.0,15.0,73.0,0,1,54.0,1
21,13,0,9,11,-7.0,37.5,9,43.0,16.0,81.0,0,1,38.0,1
21,13,0,10,16,-3.5,34.5,54,39.0,8.0,86.0,0,1,25.0,1
21,13,0,4,7,-7.0,55.0,42,72.0,0.0,0.0,0,1,41.0,1
21,13,0,14,4,-8.0,36.5,48,75.0,5.0,88.0,0,1,27.0,1
21,13,0,18,8,-5.0,45.0,33,76.0,11.0,79.0,0,1,47.0,1
21,14,0,19,22,-5.0,37.5,8,51.0,22.0,65.0,0,1,30.0,1
21,14,0,20,3,-4.0,46.5,19,52.0,10.0,72.0,1,0,19.0,0
21,14,0,30,15,-3.0,33.5,46,37.0,4.0,64.0,0,1,47.0,0
21,14,0,0,27,-4.0,38.0,0,30.0,7.0,91.0,1,0,21.0,0
21,14,0,16,1,-2.5,33.0,16,41.0,12.0,92.0,0,1,30.0,1
21,14,0,22,29,-2.0,36.5,50,38.0,9.0,72.0,0,1,25.0,0
21,14,0,25,23,-3.0,46.5,24,72.0,0.0,0.0,1,0,51.0,1
21,14,0,15,5,-4.0,46.5,31,72.0,0.0,0.0,0,1,68.0,1
21,14,0,3,9,-2.5,37.5,3,46.0,10.0,94.0,1,0,49.0,1
21,14,0,8,19,-8.5,35.0,8,37.0,12.0,55.0,0,1,29.0,1
21,14,0,21,0,-3.5,43.0,20,49.0,6.0,76.0,0,1,21.0,1
21,14,0,11,13,-5.5,36.5,39,47.0,18.0,94.0,0,1,32.0,1
21,14,0,26,25,-2.5,42.5,51,55.0,13.0,70.0,1,0,46.0,1
21,14,0,13,20,-2.5,34.5,45,42.0,9.0,56.0,1,0,26.0,0
21,14,0,7,14,-6.0,51.0,7,72.0,0.0,0.0,1,0,55.0,0
21,15,0,6,0,-3.0,37.0,6,32.0,16.0,52.0,0,1,33.0,1
21,15,0,27,10,-6.0,45.5,26,51.0,12.0,84.0,0,1,23.0,0
21,15,0,21,20,-3.0,40.0,20,51.0,13.0,83.0,0,1,16.0,1
21,15,0,12,13,-3.5,37.0,38,51.0,6.0,46.0,0,1,27.0,1
21,15,0,23,26,-4.0,41.0,37,72.0,0.0,0.0,0,1,63.0,1
21,15,0,30,19,-10.5,33.5,46,36.0,7.0,68.0,0,1,16.0,1
21,15,0,29,14,-12.5,46.5,43,44.0,9.0,66.0,1,0,70.0,0
21,15,0,2,6,-7.5,37.0,2,30.0,17.0,82.0,0,1,37.0,1
21,15,0,15,16,-1.0,47.0,31,72.0,0.0,0.0,0,1,57.0,0
21,15,0,3,11,-3.5,40.0,3,28.0,17.0,58.0,0,1,37.0,1
21,15,0,5,29,-2.5,45.5,27,72.0,0.0,0.0,0,1,36.0,0
21,15,0,19,18,-3.0,34.0,8,39.0,9.0,56.0,0,1,51.0,1
21,15,0,10,4,-10.0,36.0,54,40.0,8.0,63.0,0,1,61.0,1
21,15,0,14,17,-2.5,38.0,48,67.0,8.0,71.0,0,1,69.0,1
21,15,0,13,2,-1.0,33.0,45,41.0,11.0,58.0,0,1,35.0,0
21,16,0,14,30,-1.5,34.0,48,67.0,9.0,76.0,0,1,32.0,1
21,16,0,29,22,-1.0,39.5,43,36.0,7.0,46.0,0,1,37.0,0
21,16,0,1,15,-8.0,33.5,52,17.0,11.0,65.0,1,0,49.0,1
21,16,0,24,7,-6.5,39.5,23,34.0,12.0,50.0,1,0,48.0,1
21,16,0,17,3,-1.0,41.0,53,21.0,10.0,76.0,0,1,40.0,1
21,16,0,25,2,-5.5,38.5,24,72.0,0.0,0.0,1,0,24.0,0
21,16,0,2,23,-12.0,40.0,2,13.0,14.0,67.0,0,1,37.0,1
21,16,0,28,24,-4.5,40.0,40,55.0,10.0,66.0,0,1,56.0,0
21,16,0,18,5,-7.0,38.5,33,70.0,4.0,77.0,0,1,35.0,1
21,16,0,7,21,-5.0,39.5,7,72.0,0.0,0.0,0,1,50.0,0
21,16,0,8,26,-7.0,37.0,8,29.0,19.0,47.0,0,1,23.0,0
21,16,0,9,12,-5.0,34.5,9,28.0,16.0,45.0,0,1,45.0,1
21,16,0,20,18,-1.5,39.0,19,59.0,5.0,80.0,0,1,47.0,0
21,16,0,4,8,-13.0,58.5,42,72.0,0.0,0.0,0,1,59.0,1
21,16,0,26,6,-5.0,37.5,51,24.0,7.0,59.0,0,1,79.0,0
21,17,0,29,27,-6.5,36.0,43,35.0,6.0,79.0,1,0,44.0,0
21,17,0,16,29,-6.0,33.5,55,32.0,12.0,82.0,0,1,46.0,1
21,17,0,25,13,-3.0,36.0,24,72.0,0.0,0.0,1,0,25.0,1
21,17,0,15,9,-2.0,51.0,31,72.0,0.0,0.0,0,1,39.0,1
21,17,0,18,26,-6.5,36.5,33,70.0,13.0,72.0,0,1,41.0,1
21,17,0,7,7,-2.5,46.5,7,72.0,0.0,0.0,1,0,38.0,0
21,17,0,19,25,-3.0,36.5,8,38.0,10.0,49.0,1,0,59.0,0
21,17,0,27,16,-4.5,41.5,26,54.0,6.0,90.0,0,1,46.0,0
21,17,0,10,6,-7.0,34.5,54,32.0,6.0,66.0,0,1,35.0,1
21,17,0,11,24,-3.5,40.0,39,46.0,10.0,86.0,0,1,39.0,1
21,17,0,4,5,-14.5,48.0,42,72.0,0.0,0.0,0,1,44.0,1
21,17,0,14,20,-3.0,33.0,48,62.0,11.0,78.0,0,1,30.0,0
21,17,0,26,19,-5.5,37.5,51,38.0,9.0,84.0,0,1,44.0,0
21,17,0,13,22,-3.5,36.5,45,35.0,9.0,65.0,0,1,37.0,1
21,17,0,30,23,-10.0,37.5,46,35.0,10.0,98.0,0,1,22.0,1
21,18,1,27,16,-4.5,42.0,26,0.0,0.0,0.0,0,1,62.0,1
21,18,1,9,1,-3.5,33.0,9,0.0,0.0,0.0,0,1,40.0,1
21,18,1,2,7,-3.5,39.0,2,0.0,0.0,0.0,0,1,40.0,1
21,18,1,18,30,-2.5,33.0,33,0.0,0.0,0.0,0,1,23.0,0
21,19,1,16,20,-3.0,32.5,55,0.0,0.0,0.0,0,1,52.0,0
21,19,1,6,3,-3.0,41.5,6,0.0,0.0,0.0,0,1,29.0,1
21,19,1,10,30,-5.5,32.0,54,0.0,0.0,0.0,0,1,37.0,1
21,19,1,4,25,-11.0,54.5,42,72.0,0.0,0.0,0,1,62.0,1
21,20,1,10,27,-10.0,35.5,54,0.0,0.0,0.0,0,1,41.0,0
21,20,1,4,20,-11.0,51.0,42,72.0,0.0,0.0,0,1,53.0,1
21,21,1,4,27,-14.0,53.0,7,72.0,0.0,0.0,0,1,37.0,0
22,1,0,19,7,-4.0,39.0,8,75.0,12.0,58.0,1,0,29.0,0
22,1,0,0,16,-3.0,43.0,0,75.0,7.0,50.0,1,0,68.0,0
22,1,0,29,30,0.0,33.0,43,73.0,8.0,66.0,0,0,17.0,1
22,1,0,16,23,-4.5,41.0,55,76.0,5.0,75.0,0,1,50.0,1
22,1,0,1,11,-3.0,37.0,52,81.0,5.0,50.0,0,1,40.0,0
22,1,0,22,24,-2.0,36.0,50,78.0,7.0,54.0,0,1,79.0,0
22,1,0,17,14,-3.0,51.0,53,73.0,13.0,45.0,1,0,39.0,1
22,1,0,2,5,-7.0,42.5,2,72.0,6.0,78.0,0,1,71.0,1
22,1,0,31,13,-8.5,33.5,56,72.0,0.0,0.0,1,0,29.0,1
22,1,0,28,8,-3.5,44.0,40,82.0,14.0,77.0,1,0,53.0,0
22,1,0,18,4,-9.5,35.5,33,83.0,9.0,80.0,0,1,70.0,1
22,1,0,27,18,-7.5,40.0,26,61.0,9.0,72.0,0,1,48.0,1
22,1,0,14,17,-6.0,37.5,48,82.0,7.0,75.0,0,1,46.0,0
22,1,0,26,20,-2.0,37.0,51,78.0,4.0,60.0,0,1,51.0,1
22,1,0,13,22,-6.0,44.5,45,73.0,5.0,70.0,0,1,54.0,1
